"occurrenceID"	"identificationID"	"identifiedBy"	"dateIdentified"	"kingdom"	"biotypeStatus"	"identificationRemarks"	"lifeZoneID"	"lifeZone"	"ecoOrderID"	"ecoOrder"	"ecoFamilyID"	"ecoFamily"	"ecoGenusID"	"ecoGenus"	"ecoSpeciesID"	"ecoSpecies"	"ecoSpeciesTranslated"	"ecoSpeciesEN"	"ecoSpeciesFR"	"ecoSpeciesENFR"	"identificationReference"	"identificationReferencePage"	"identificationReferenceID"	"linktmp"	"checkLink"	"synof_ecoSpeciesID"	"synof_ecoSpecies"	"synof_ecoSpeciesBiotype"	"nomenclaturalStatus"
"03a379a7-6031-4e9f-88af-752f50356e9d"	20200804	"Senterre, Bruno"	2020-08-04T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10060"	"Inland marsh"	"5c8820c5-4334-4d40-853c-2e80b9210ded"	"Freshwater marsh"	"20200804142328"	"West African freshwater marsh of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Végétation ouverte marécageuse ouest africaine de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African freshwater marsh of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Végétation ouverte marécageuse ouest africaine de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African freshwater marsh of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Senterre (2020)"	"30"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"03a379a7-6031-4e9f-88af-752f50356e9d2020-08-04"	1	"20200804142328"	"West African freshwater marsh of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"03a379a7-6031-4e9f-88af-752f50356e9d"	"aa-Accepted name"
"03a379a7-6031-4e9f-88af-752f50356e9d"	20200804	"Senterre, Bruno"	2014-06-12T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10060"	"Inland marsh"	"5c8820c5-4334-4d40-853c-2e80b9210ded"	"Freshwater marsh"	"20200804141814"	"Open marshes of the wet evergreen littoral rain forest zone (EN)"		"Open marshes of the wet evergreen littoral rain forest zone (EN)"	""	"Open marshes of the wet evergreen littoral rain forest zone (EN)"	"Senterre (2014)"	"22"	"https://doi.org/10.13140/RG.2.2.32628.48003"	"03a379a7-6031-4e9f-88af-752f50356e9d2014-06-12"	1	"20200804142328"	"West African freshwater marsh of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"03a379a7-6031-4e9f-88af-752f50356e9d"	"ba-Homotypic names"
"20200804145535"	20200804	"Senterre, Bruno"	2020-08-04T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10040"	"Inland pool"	"b101cd42-7b40-4042-a4ba-49bf33d5fb79"	"Inland pool"	"20200804152630"	"West African freshwater pool of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Pièce d'eau douce ouest africaine de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African freshwater pool of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Pièce d'eau douce ouest africaine de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African freshwater pool of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Senterre (2020)"	"29"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008041455352020-08-04"	1	"20200804152630"	"West African freshwater pool of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"20200804145535"	"aa-Accepted name"
"20200804145535"	20200804	"Senterre, Bruno"	2014-06-12T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10040"	"Inland pool"	"b101cd42-7b40-4042-a4ba-49bf33d5fb79"	"Inland pool"	"20200804144226"	"Marshy open water of the wet evergreen littoral rain forest zone (EN)"		"Marshy open water of the wet evergreen littoral rain forest zone (EN)"	""	"Marshy open water of the wet evergreen littoral rain forest zone (EN)"	"Senterre (2014)"	"24"	"https://doi.org/10.13140/RG.2.2.32628.48003"	"202008041455352014-06-12"	1	"20200804152630"	"West African freshwater pool of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"20200804145535"	"ba-Homotypic names"
"20200811102618"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10020"	"Inland river"	"20190823-1648"	"Inland river"	"20200811095124"	"West African inland river of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Rivière ouest africaine de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African inland river of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Rivière ouest africaine de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African inland river of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre (2020)"	"28"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008111026182020-08-11"	1	"20200811095124"	"West African inland river of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200811102618"	"aa-Accepted name"
"20200811095241"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10020"	"Inland river"	"20190823-1648"	"Inland river"	"20200811094119"	"West African inland river of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Rivière ouest africaine de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African inland river of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Rivière ouest africaine de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African inland river of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre (2020)"	"28"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008110952412020-08-11"	1	"20200811094119"	"West African inland river of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"20200811095241"	"aa-Accepted name"
"45e46a92-67dc-476e-b719-c699b97ef23f"	20200804	"Senterre, Bruno"	2020-08-04T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10020"	"Inland river"	"20190823-1648"	"Inland river"	"20200804144224"	"West African inland river of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Rivière ouest africaine de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African inland river of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Rivière ouest africaine de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African inland river of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Senterre (2020)"	"28"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"45e46a92-67dc-476e-b719-c699b97ef23f2020-08-04"	1	"20200804144224"	"West African inland river of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"45e46a92-67dc-476e-b719-c699b97ef23f"	"aa-Accepted name"
"45e46a92-67dc-476e-b719-c699b97ef23f"	20200804	"Senterre, Bruno"	2014-06-12T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10020"	"Inland river"	"20190823-1648"	"Inland river"	"20200804143418"	"Rivers of the wet evergreen littoral rain forest zone (EN)"		"Rivers of the wet evergreen littoral rain forest zone (EN)"	""	"Rivers of the wet evergreen littoral rain forest zone (EN)"	"Senterre (2014)"	"23"	"https://doi.org/10.13140/RG.2.2.32628.48003"	"45e46a92-67dc-476e-b719-c699b97ef23f2014-06-12"	1	"20200804144224"	"West African inland river of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"45e46a92-67dc-476e-b719-c699b97ef23f"	"ba-Homotypic names"
"20200811154226"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10010"	"Inland stream"	"9f04c393-b33e-42ef-89d2-b674e2ca6f48"	"Inland stream"	"20200811153752"	"West African inland stream of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African inland stream of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African inland stream of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre (2020)"	"27"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008111542262020-08-11"	1	"20200811153752"	"West African inland stream of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200811154226"	"aa-Accepted name"
"BS61-20191018-1000-97"	20200810	"Senterre, Bruno"	2020-08-10T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10010"	"Inland stream"	"9f04c393-b33e-42ef-89d2-b674e2ca6f48"	"Inland stream"	"20200810092105"	"West African inland stream of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African inland stream of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African inland stream of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre (2020)"	"26"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"BS61-20191018-1000-972020-08-10"	1	"20200810092105"	"West African inland stream of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"BS61-20191018-1000-97"	"aa-Accepted name"
"20200811152234"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10010"	"Inland stream"	"9f04c393-b33e-42ef-89d2-b674e2ca6f48"	"Inland stream"	"20200811150032"	"West African inland stream of the Lowland tropical superhumid moist evergreen rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African inland stream of the Lowland tropical superhumid moist evergreen rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African inland stream of the Lowland tropical superhumid moist evergreen rainforest zone (EN)"	"Senterre (2020)"	"xx"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008111522342020-08-11"	1	"20200811150032"	"West African inland stream of the Lowland tropical superhumid moist evergreen rainforest zone (EN)"	"20200811152234"	"aa-Accepted name"
"20200811154752"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"20200422155340"	"Tropical lower montane humid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10010"	"Inland stream"	"9f04c393-b33e-42ef-89d2-b674e2ca6f48"	"Inland stream"	"20200811154615"	"West African inland stream of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African inland stream of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African inland stream of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre (2020)"	"27"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008111547522020-08-11"	1	"20200811154615"	"West African inland stream of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200811154752"	"aa-Accepted name"
"20200811154529"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10010"	"Inland stream"	"9f04c393-b33e-42ef-89d2-b674e2ca6f48"	"Inland stream"	"20200811154313"	"West African inland stream of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African inland stream of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African inland stream of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre (2020)"	"27"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008111545292020-08-11"	1	"20200811154313"	"West African inland stream of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200811154529"	"aa-Accepted name"
"20200811153626"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"d88800cf-d09e-4404-ace8-ed5ff6d1d433"	"Tropical submontane perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10010"	"Inland stream"	"9f04c393-b33e-42ef-89d2-b674e2ca6f48"	"Inland stream"	"20200811152413"	"West African inland stream of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"West African inland stream of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Ruisseau ouest africain de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"West African inland stream of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre (2020)"	"27"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008111536262020-08-11"	1	"20200811152413"	"West African inland stream of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"20200811153626"	"aa-Accepted name"
"16334f9f-458e-4bc7-802a-a0c2d59aaa31"	20200804	"Senterre, Bruno"	2020-08-04T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200804131020"	"West African mesic forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Forêt ouest africaine mésique de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African mesic forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Forêt ouest africaine mésique de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African mesic forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Senterre (2020)"	"40"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"16334f9f-458e-4bc7-802a-a0c2d59aaa312020-08-04"	1	"20200804131020"	"West African mesic forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"16334f9f-458e-4bc7-802a-a0c2d59aaa31"	"aa-Accepted name"
"16334f9f-458e-4bc7-802a-a0c2d59aaa31"	20200804	"Senterre, Bruno"	2014-06-12T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200804130810"	"Mesophilous forests of the wet evergreen littoral rain forest zone (EN)"		"Mesophilous forests of the wet evergreen littoral rain forest zone (EN)"	""	"Mesophilous forests of the wet evergreen littoral rain forest zone (EN)"	"Senterre (2014)"	"15"	"https://doi.org/10.13140/RG.2.2.32628.48003"	"16334f9f-458e-4bc7-802a-a0c2d59aaa312014-06-12"	1	"20200804131020"	"West African mesic forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"16334f9f-458e-4bc7-802a-a0c2d59aaa31"	"ba-Homotypic names"
"20200812084725"	20200812	"Siaffa Sambolah, Richard"	2007-02-05T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200812084238"	"Highland montane forest (EN)"		"Highland montane forest (EN)"	""	"Highland montane forest (EN)"	"Siaffa Sambolah (2007)"	""	"https://www.cepf.net/sites/default/files/face_lake_piso_report_2_.pdf"	"202008120847252007-02-05"	1	"20200804131020"	"West African mesic forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"16334f9f-458e-4bc7-802a-a0c2d59aaa31"	"bb-Heterotypic names"
"20200810183205"	20200810	"Senterre, Bruno"	2020-08-10T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10030"	"Inland waterfall"	"4002c3d9-afe6-4d4a-81de-6ad932fc76bb"	"Inland waterfall"	"20200810183507"	"West African waterfall of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Cascade ouest africaine de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African waterfall of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Cascade ouest africaine de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African waterfall of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre (2020)"	"29"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008101832052020-08-10"	1	"20200810183507"	"West African waterfall of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"20200810183205"	"aa-Accepted name"
"BS61-20191003-1155-38"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"20200422155340"	"Tropical lower montane humid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10030"	"Inland waterfall"	"4002c3d9-afe6-4d4a-81de-6ad932fc76bb"	"Inland waterfall"	"20200811102815"	"West African waterfall of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Cascade ouest africaine de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African waterfall of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Cascade ouest africaine de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African waterfall of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre (2020)"	"29"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"BS61-20191003-1155-382020-08-11"	1	"20200811102815"	"West African waterfall of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"BS61-20191003-1155-38"	"aa-Accepted name"
