"occurrenceID"	"identificationID"	"identifiedBy"	"dateIdentified"	"kingdom"	"biotypeStatus"	"identificationRemarks"	"lifeZoneID"	"lifeZone"	"ecoOrderID"	"ecoOrder"	"ecoFamilyID"	"ecoFamily"	"ecoGenusID"	"ecoGenus"	"ecoSpeciesID"	"ecoSpecies"	"ecoSpeciesTranslated"	"ecoSpeciesEN"	"ecoSpeciesFR"	"ecoSpeciesENFR"	"identificationReference"	"identificationReferencePage"	"identificationReferenceID"	"synof_ecoSpeciesID"	"synof_ecoSpecies"	"synof_ecoSpeciesBiotype"	"nomenclaturalStatus"	"country"	"locality"	"decimalLatitude"	"decimalLongitude"	"verbatimElevation"	"recordedBy"	"recordNumber"	"eventDate"	"lastEidentidentifiedBy"	"lastEidentdateIdentified"
"BS61-20191003-0944-34"	20200506	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"20200422155340"	"Tropical lower montane humid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"292889d7-85be-44d3-8860-05f8e045f945"	"Saxicolous open vegetation on ultramafic outcrop"	"20200506113810"	"Prairie ouest africaine saxicole sur quartzite de la zone des Forêts tropicales montagnardes (FR)"	"West African Saxicolous grassland on quartzite of the Montane tropical rainforest zone (EN)"	"West African Saxicolous grassland on quartzite of the Montane tropical rainforest zone (EN)"	"Prairie ouest africaine saxicole sur quartzite de la zone des Forêts tropicales montagnardes (FR)"	"West African Saxicolous grassland on quartzite of the Montane tropical rainforest zone (EN)"	"Senterre et al. (2019)"	"57"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"20200506113810"	"Prairie ouest africaine saxicole sur quartzite de la zone des Forêts tropicales montagnardes (FR)"	"BS61-20191003-0944-34"	"aa-Accepted name"	"Guinea"	"Massif du Mint Nimba, haut de la vallée de Wolanda"	7.65758	-8.37744	"1562"	"Senterre, Bruno|Bidault, Ehoarn"	"BS61-34"	2019-10-03	"Senterre, Bruno"	2019-12-31T00:00:00Z
"Schnell-19520101-2041-384"	20200506	"Schnell, Raymond"	1952-01-01T00:00:00Z	"Plantae"	"holobiotype"		"20200422155340"	"Tropical lower montane humid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"292889d7-85be-44d3-8860-05f8e045f945"	"Saxicolous open vegetation on ultramafic outcrop"	"20200506114016"	"Groupement hélio-xérophile à Tridactyle tridactylites et Polystachya pobeguinii (FR)"		""	"Groupement hélio-xérophile à Tridactyle tridactylites et Polystachya pobeguinii (FR)"	"Groupement hélio-xérophile à Tridactyle tridactylites et Polystachya pobeguinii (FR)"	"Schnell (1952)"	"384"	"www.jstor.org/stable/20034533"	"20200506113810"	"Prairie ouest africaine saxicole sur quartzite de la zone des Forêts tropicales montagnardes (FR)"	"BS61-20191003-0944-34"	"bb-Heterotypic names"	"Guinea"	"Mont Nimba"			""	"Schnell, Raymond"	"Schnell-195211-2041-384"	1952-01-01	"Senterre, Bruno"	2019-12-31T00:00:00Z
"Schnell-19520101-1639-383"	20200506	"Schnell, Raymond"	1952-01-01T00:00:00Z	"Plantae"	"holobiotype"		"20200422155340"	"Tropical lower montane humid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"292889d7-85be-44d3-8860-05f8e045f945"	"Saxicolous open vegetation on ultramafic outcrop"	"20200506114549"	"Groupement à Eriospora pilosa et Osbeckia porteresii (FR)"		""	"Groupement à Eriospora pilosa et Osbeckia porteresii (FR)"	"Groupement à Eriospora pilosa et Osbeckia porteresii (FR)"	"Schnell (1952)"	"383"	"www.jstor.org/stable/20034533"	"20200506113810"	"Prairie ouest africaine saxicole sur quartzite de la zone des Forêts tropicales montagnardes (FR)"	"BS61-20191003-0944-34"	"bb-Heterotypic names"	"Guinea"	"Mont Nimba"			""	"Schnell, Raymond"	"Schnell-195211-1639-383"	1952-01-01	"Senterre, Bruno"	2019-12-31T00:00:00Z
"Golder-20130101-1934-14"	20200506	"Golder"	2013-01-01T00:00:00Z	"Plantae"	"holobiotype"		"20200422155340"	"Tropical lower montane humid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"292889d7-85be-44d3-8860-05f8e045f945"	"Saxicolous open vegetation on ultramafic outcrop"	"20200506114827"	"High-altitude savanna (EN)"	"Savane de haute altitude (FR)"	"High-altitude savanna (EN)"	"Savane de haute altitude (FR)"	"High-altitude savanna (EN)"	"Golder (2013)"	"14"		"20200506113810"	"Prairie ouest africaine saxicole sur quartzite de la zone des Forêts tropicales montagnardes (FR)"	"BS61-20191003-0944-34"	"bb-Heterotypic names"	"Guinea"	"Mount Nimba"			""	"Golder"	"Golder-201311-1934-14"	2013-01-01	"Senterre, Bruno"	2019-12-31T00:00:00Z
"Astron-20190101-0929-14"	20200506	"Astron"	2019-01-01T00:00:00Z	"Plantae"	"holobiotype"		"20200422155340"	"Tropical lower montane humid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"292889d7-85be-44d3-8860-05f8e045f945"	"Saxicolous open vegetation on ultramafic outcrop"	"20200506115406"	"Nimba mountain savanna (EN)"		"Nimba mountain savanna (EN)"	""	"Nimba mountain savanna (EN)"	"Astron (2019)"	"14"		"20200506113810"	"Prairie ouest africaine saxicole sur quartzite de la zone des Forêts tropicales montagnardes (FR)"	"BS61-20191003-0944-34"	"bb-Heterotypic names"	"Guinea"	"Mount Nimba"			""	"Astron"	"Astron-201911-929-14"	2019-01-01	"Senterre, Bruno"	2019-12-31T00:00:00Z
"20200812172738"	20200812	"Couch, Charlotte"	2019-05-01T00:00:00Z	"Plantae"	"holobiotype"		"20200422155340"	"Tropical lower montane humid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"292889d7-85be-44d3-8860-05f8e045f945"	"Saxicolous open vegetation on ultramafic outcrop"	"20200812171840"	"Submontane grassland on leached ferralitic itabirite (EN)"		"Submontane grassland on leached ferralitic itabirite (EN)"	""	"Submontane grassland on leached ferralitic itabirite (EN)"	"Couch (2019)"	"159"	"ISBN 978-1-5272-4065-0"	"20200506113810"	"Prairie ouest africaine saxicole sur quartzite de la zone des Forêts tropicales montagnardes (FR)"	"BS61-20191003-0944-34"	"bb-Heterotypic names"	"Guinea"	"Nimba NE"	7.65879	-8.37475	"1570"	"Couch, Charlotte"	"20200812172738"	2019-05-01	"Senterre, Bruno"	2020-08-12T00:00:00Z
"BS61-20191001-1606-26h"	20200506	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"20190814-1912"	"Pyrophilic disclimax herb-savannah on mesic landform"	"20200506115615"	"Savane africaine pyrophile disclimacique de la zone des Forêts tropicales de plaine (FR)"	"African Pyrophilic disclimax savanna of the Lowland tropical rainforest zone (EN)"	"African Pyrophilic disclimax savanna of the Lowland tropical rainforest zone (EN)"	"Savane africaine pyrophile disclimacique de la zone des Forêts tropicales de plaine (FR)"	"African Pyrophilic disclimax savanna of the Lowland tropical rainforest zone (EN)"	"Senterre et al. (2019)"	"58"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"20200506115615"	"Savane africaine pyrophile disclimacique de la zone des Forêts tropicales de plaine (FR)"	"BS61-20191001-1606-26h"	"aa-Accepted name"	"Guinea"	"Massif du Mont Nimba, NE"	7.70869	-8.45839	"519"	"Senterre, Bruno|Bidault, Ehoarn"	"BS61-26h"	2019-10-01	"Senterre, Bruno"	2019-12-31T00:00:00Z
"Schnell-19520101-1629-380"	20200506	"Schnell, Raymond"	1952-01-01T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"20190814-1912"	"Pyrophilic disclimax herb-savannah on mesic landform"	"20200506120000"	"Groupement à Hyparrhenia diplandra et Loudetia arundinacea (FR)"		""	"Groupement à Hyparrhenia diplandra et Loudetia arundinacea (FR)"	"Groupement à Hyparrhenia diplandra et Loudetia arundinacea (FR)"	"Schnell (1952)"	"380"	"www.jstor.org/stable/20034533"	"20200506115615"	"Savane africaine pyrophile disclimacique de la zone des Forêts tropicales de plaine (FR)"	"BS61-20191001-1606-26h"	"bb-Heterotypic names"	"Guinea"	"Mont Nimba"			""	"Schnell, Raymond"	"Schnell-195211-1629-380"	1952-01-01	"Senterre, Bruno"	2019-12-31T00:00:00Z
"Astron-20190101-0230-15"	20200506	"Astron"	2019-01-01T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"20190814-1912"	"Pyrophilic disclimax herb-savannah on mesic landform"	"20200506121324"	"Lowland Guinea savanna (EN)"		"Lowland Guinea savanna (EN)"	""	"Lowland Guinea savanna (EN)"	"Astron (2019)"	"15"		"20200506115615"	"Savane africaine pyrophile disclimacique de la zone des Forêts tropicales de plaine (FR)"	"BS61-20191001-1606-26h"	"bb-Heterotypic names"	"Guinea"	"Mount Nimba"			""	"Astron"	"Astron-201911-230-15"	2019-01-01	"Senterre, Bruno"	2019-12-31T00:00:00Z
"Golder-20130101-1722-15"	20200506	"Golder"	2013-01-01T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"20190814-1912"	"Pyrophilic disclimax herb-savannah on mesic landform"	"20200506121127"	"Lowland savanna (EN)"	"Savane de basses terres (FR)"	"Lowland savanna (EN)"	"Savane de basses terres (FR)"	"Lowland savanna (EN)"	"Golder (2013)"	"15"		"20200506115615"	"Savane africaine pyrophile disclimacique de la zone des Forêts tropicales de plaine (FR)"	"BS61-20191001-1606-26h"	"bb-Heterotypic names"	"Guinea"	"Mount Nimba"			""	"Golder"	"Golder-201311-1722-15"	2013-01-01	"Senterre, Bruno"	2019-12-31T00:00:00Z
"BS61-20191001-1607-26i"	20200506	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"20200422155340"	"Tropical lower montane humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"20190814-1912"	"Pyrophilic disclimax herb-savannah on mesic landform"	"20200506123210"	"Savane africaine pyrophile disclimacique de la zone des Forêts tropicales montagnardes (FR)"	"African Pyrophilic disclimax savanna of the Montane tropical rainforest zone (EN)"	"African Pyrophilic disclimax savanna of the Montane tropical rainforest zone (EN)"	"Savane africaine pyrophile disclimacique de la zone des Forêts tropicales montagnardes (FR)"	"African Pyrophilic disclimax savanna of the Montane tropical rainforest zone (EN)"	"Senterre et al. (2019)"	"59"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"20200506123210"	"Savane africaine pyrophile disclimacique de la zone des Forêts tropicales montagnardes (FR)"	"BS61-20191001-1607-26i"	"aa-Accepted name"	"Guinea"	"Massif du Mont Nimba, Pierre Richaud"	7.67302	-8.36495	"1575"	"Senterre, Bruno|Bidault, Ehoarn"	"BS61-26i"	2019-10-01	"Senterre, Bruno"	2019-12-31T00:00:00Z
"Schnell-19520101-2005-397"	20200506	"Schnell, Raymond"	1952-01-01T00:00:00Z	"Plantae"	"holobiotype"		"20200422155340"	"Tropical lower montane humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"20190814-1912"	"Pyrophilic disclimax herb-savannah on mesic landform"	"20200506123409"	"Eriosemeto-Loudetietum Kagerensis (prairie montagnarde) (FR)"		""	"Eriosemeto-Loudetietum Kagerensis (prairie montagnarde) (FR)"	"Eriosemeto-Loudetietum Kagerensis (prairie montagnarde) (FR)"	"Schnell (1952)"	"397"	"www.jstor.org/stable/20034533"	"20200506123210"	"Savane africaine pyrophile disclimacique de la zone des Forêts tropicales montagnardes (FR)"	"BS61-20191001-1607-26i"	"bb-Heterotypic names"	"Guinea"	"Mont Nimba"			""	"Schnell, Raymond"	"Schnell-195211-205-397"	1952-01-01	"Senterre, Bruno"	2019-12-31T00:00:00Z
"BS61-20191001-0825-13"	20200506	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"20190814-1912"	"Pyrophilic disclimax herb-savannah on mesic landform"	"20200506121516"	"Savane africaine pyrophile disclimacique de la zone des Forêts tropicales submontagnardes (FR)"	"African Pyrophilic disclimax savanna of the Submontane tropical rainforest zone (EN)"	"African Pyrophilic disclimax savanna of the Submontane tropical rainforest zone (EN)"	"Savane africaine pyrophile disclimacique de la zone des Forêts tropicales submontagnardes (FR)"	"African Pyrophilic disclimax savanna of the Submontane tropical rainforest zone (EN)"	"Senterre et al. (2019)"	"59"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"20200506121516"	"Savane africaine pyrophile disclimacique de la zone des Forêts tropicales submontagnardes (FR)"	"BS61-20191001-0825-13"	"aa-Accepted name"	"Guinea"	"Massif dy Mont Nimba, Vallée de la Zouge"	7.67891	-8.3854	"989"	"Senterre, Bruno|Bidault, Ehoarn"	"BS61-13"	2019-10-01	"Senterre, Bruno"	2019-12-31T00:00:00Z
"Golder-20130101-1329-16"	20200506	"Golder"	2013-01-01T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"20190814-1912"	"Pyrophilic disclimax herb-savannah on mesic landform"	"20200506122232"	"Medium-altitude savanna (EN)"	"Savane de moyenne altitude (FR)"	"Medium-altitude savanna (EN)"	"Savane de moyenne altitude (FR)"	"Medium-altitude savanna (EN)"	"Golder (2013)"	"16"		"20200506121516"	"Savane africaine pyrophile disclimacique de la zone des Forêts tropicales submontagnardes (FR)"	"BS61-20191001-0825-13"	"bb-Heterotypic names"	"Guinea"	"Mount Nimba"			""	"Golder"	"Golder-201311-1329-16"	2013-01-01	"Senterre, Bruno"	2019-12-31T00:00:00Z
"Astron-20190101-0331-16"	20200506	"Astron"	2019-01-01T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"20190814-1912"	"Pyrophilic disclimax herb-savannah on mesic landform"	"20200506122548"	"Nimba medium altitude savanna (EN)"		"Nimba medium altitude savanna (EN)"	""	"Nimba medium altitude savanna (EN)"	"Astron (2019)"	"16"		"20200506121516"	"Savane africaine pyrophile disclimacique de la zone des Forêts tropicales submontagnardes (FR)"	"BS61-20191001-0825-13"	"bb-Heterotypic names"	"Guinea"	"Mount Nimba"			""	"Astron"	"Astron-201911-331-16"	2019-01-01	"Senterre, Bruno"	2019-12-31T00:00:00Z
"Aussel-20181211-0415-3213"	20200506	"Aussel, Alexia"	2018-12-11T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"20190814-1912"	"Pyrophilic disclimax herb-savannah on mesic landform"	"20200506122743"	"Prairie altimontaine/ prairie sub-montagnarde (FR)"		""	"Prairie altimontaine/ prairie sub-montagnarde (FR)"	"Prairie altimontaine/ prairie sub-montagnarde (FR)"	"Aussel (2018)"	"3213"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	"20200506121516"	"Savane africaine pyrophile disclimacique de la zone des Forêts tropicales submontagnardes (FR)"	"BS61-20191001-0825-13"	"bb-Heterotypic names"	"Guinea"	"GF, Massif du Nimba, Simandou (Rio Tinto)"			""	"Aussel, Alexia"	"Aussel-20181211-415-3213"	2018-12-11	"Senterre, Bruno"	2019-12-31T00:00:00Z
"Aussel-20181211-0042-33221"	20200506	"Aussel, Alexia"	2018-12-11T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"20190814-1912"	"Pyrophilic disclimax herb-savannah on mesic landform"	"20200506122932"	"Savane arbustive sur sol mince de montagne (FR)"		""	"Savane arbustive sur sol mince de montagne (FR)"	"Savane arbustive sur sol mince de montagne (FR)"	"Aussel (2018)"	"33221"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	"20200506121516"	"Savane africaine pyrophile disclimacique de la zone des Forêts tropicales submontagnardes (FR)"	"BS61-20191001-0825-13"	"bb-Heterotypic names"	"Guinea"	"GF"			""	"Aussel, Alexia"	"Aussel-20181211-042-33221"	2018-12-11	"Senterre, Bruno"	2019-12-31T00:00:00Z
"Poilecot-20090101-1807-55"	20200506	"Poilecot, Pierre"	2009-01-01T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"20190814-1912"	"Pyrophilic disclimax herb-savannah on mesic landform"	"20200506121748"	"Savane submontagnarde (FR)"		""	"Savane submontagnarde (FR)"	"Savane submontagnarde (FR)"	"Poilecot & Loua (2009)"	"55"	"https://doi.org/10.19182/bft2009.301.a20406"	"20200506121516"	"Savane africaine pyrophile disclimacique de la zone des Forêts tropicales submontagnardes (FR)"	"BS61-20191001-0825-13"	"bb-Heterotypic names"	"Guinea"	"Mont Nimba"			""	"Poilecot, Pierre"	"Poilecot-200911-187-55"	2009-01-01	"Senterre, Bruno"	2019-12-31T00:00:00Z
"20200811144109"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"90"	"Coastal backshore upland"	"9010"	"Backshore coastal dunes (wind-formed)"	"20190814-1855"	"Backshore coastal dunes shrubland"	"20200811143434"	"West African Coastal backshore dunes shrubland (incl. gapped periodic) of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Végétation arbustive ouverte (parfois tachetée) sur dunes d'arrière-côte, ouest africaine, de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Coastal backshore dunes shrubland (incl. gapped periodic) of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Végétation arbustive ouverte (parfois tachetée) sur dunes d'arrière-côte, ouest africaine, de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Coastal backshore dunes shrubland (incl. gapped periodic) of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Senterre (2020)"	"24"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"20200811143434"	"West African Coastal backshore dunes shrubland (incl. gapped periodic) of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"20200811144109"	"aa-Accepted name"	"Liberia"	"Lake Piso, based on Google Earth"	6.67866	-11.28663	"10"	"Senterre, Bruno"	"20200811144109"	2020-08-11	"Senterre, Bruno"	2020-08-11T00:00:00Z
"20200812084010"	20200812	"Siaffa Sambolah, Richard"	2007-02-05T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"90"	"Coastal backshore upland"	"9010"	"Backshore coastal dunes (wind-formed)"	"20190814-1855"	"Backshore coastal dunes shrubland"	"20200812084232"	"Coastal savannah woodlands and grasslands (EN)"		"Coastal savannah woodlands and grasslands (EN)"	""	"Coastal savannah woodlands and grasslands (EN)"	"Siaffa Sambolah (2007)"	""	"https://www.cepf.net/sites/default/files/face_lake_piso_report_2_.pdf"	"20200811143434"	"West African Coastal backshore dunes shrubland (incl. gapped periodic) of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"20200811144109"	"bb-Heterotypic names"	"Liberia"	"Lake Piso, throughout the area, especially in the south-eastern and north-western strips of the area"			""	"Siaffa Sambolah, Richard"	"20200812084010"	2007-02-05	"Senterre, Bruno"	2020-08-12T00:00:00Z
"20200811143540"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"90"	"Coastal backshore upland"	"9010"	"Backshore coastal dunes (wind-formed)"	"20190823-1632"	"Backshore coastal dunes grassland"	"20200811141413"	"West African Coastal backshore dunes with sparse vegetation of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Végétation éparse sur dunes d'arrière-côte, ouest africaine, de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Coastal backshore dunes with sparse vegetation of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Végétation éparse sur dunes d'arrière-côte, ouest africaine, de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Coastal backshore dunes with sparse vegetation of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Senterre (2020)"	"25"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"20200811141413"	"West African Coastal backshore dunes with sparse vegetation of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"20200811143540"	"aa-Accepted name"	"Liberia"	"Lake Piso, based on Google Earth"	6.6801	-11.28626	"7"	"Senterre, Bruno"	"20200811143540"	2020-08-11	"Senterre, Bruno"	2020-08-11T00:00:00Z
"20200811141636"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"90"	"Coastal backshore upland"	"9040"	"Backshore coastal forest fringe on sandy beach"	"ebf59bf2-8889-47ff-9996-df65657d9aef"	"Backshore coastal forest fringe on sandy beach"	"20200811134316"	"West African Coastal backshore forest on sand of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Forêt psammophile d'arrière-côte, ouest africaine, de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Coastal backshore forest on sand of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Forêt psammophile d'arrière-côte, ouest africaine, de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Coastal backshore forest on sand of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Senterre (2020)"	"25"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"20200811134316"	"West African Coastal backshore forest on sand of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"20200811141636"	"aa-Accepted name"	"Liberia"	"Lake Piso, based on Google Earth"	6.69	-11.30809	"16"	"Senterre, Bruno"	"20200811141636"	2020-08-11	"Senterre, Bruno"	2020-08-11T00:00:00Z
