"ecoSpeciesID"	"ecoSpecies"	"ecoSpeciesTranslated"	"ecoSpeciesReference"	"ecoSpeciesReferencePage"	"ecoSpeciesReferenceID"	"ecoSpeciesDate"	"ecoSpeciesBiotype"	"ecoSpeciesAuthor"	"ecoSpeciesEN"	"ecoSpeciesFR"	"ecoSpeciesENFR"	"synof_ecoSpeciesID"	"synof_ecoSpecies"	"synof_ecoSpeciesBiotype"	"nomenclaturalStatus"	"IUCNL3ID"	"IUCNL3"	"BIOL4ID"	"BIOL4"	"BIOL4Ordering"	"lifeZone"	"ecoOrder"	"ecoFamily"	"ecoGenus"	"ecoGenusOrdering"	"RLEStatus"
"20200807165550"	"Swamp Forest of the Moist Semi-deciduous Forest Zone (EN)"	""	"Voorhoeve (1965)"	"21"	"https://doi.org/10.2307/1217558"	1964-12-31	"20200807170127"	"Voorhoeve, Alexander George"	"Swamp Forest of the Moist Semi-deciduous Forest Zone (EN)"	""	"Swamp Forest of the Moist Semi-deciduous Forest Zone (EN)"	"20200505133827"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20191004-1553-47b"	"bb-Heterotypic names"	"TF1.1"	"TF1.1 Tropical flooded forests and peat forests"	"BIO-TF1.1.2"	"TF1.1.2 Tropical-subtropical lowland swamp forests and woodlands"	134	"Tropical lowland humid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland swamp"	"Freshwater swamps"	73	""
"20200505155204"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Swamp forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"48"	"https://doi.org/10.13140/RG.2.2.13242.93129"	2019-12-30	"BS61-20190922-1259-4"	"Senterre, Bruno"	"West African Swamp forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Swamp forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200505155204"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"BS61-20190922-1259-4"	"aa-Active Valid"	"TF1.1"	"TF1.1 Tropical flooded forests and peat forests"	"BIO-TF1.1.4"	"TF1.1.4 Tropical-subtropical submontane forested wetland"	136	"Tropical submontane humid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland swamp"	"Freshwater swamps"	73	""
"20200505074404"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Swamp forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre et al. (2019)"	"37"	"https://doi.org/10.13140/RG.2.2.13242.93129"	2019-12-30	"BS61-20191011-1125-78"	"Senterre, Bruno"	"West African Swamp forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Swamp forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"20200505074404"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"BS61-20191011-1125-78"	"aa-Active Valid"	"TF1.1"	"TF1.1 Tropical flooded forests and peat forests"	"BIO-TF1.1.2"	"TF1.1.2 Tropical-subtropical lowland swamp forests and woodlands"	134	"Tropical lowland perhumid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland swamp"	"Freshwater swamps"	73	""
"20201215102726"	"Raphia palma-pinus swamp (EN)"	""	"Jongkind (2007)"	"23"	"https://doi.org/10.1896/978-1-934151-01-3.21"	2006-12-31	"20200807181635"	"Jongkind, Carel"	"Raphia palma-pinus swamp (EN)"	""	"Raphia palma-pinus swamp (EN)"	"20200505074404"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"BS61-20191011-1125-78"	"bb-Heterotypic names"	"TF1.1"	"TF1.1 Tropical flooded forests and peat forests"	"BIO-TF1.1.2"	"TF1.1.2 Tropical-subtropical lowland swamp forests and woodlands"	134	"Tropical lowland perhumid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland swamp"	"Freshwater swamps"	73	""
"20200807164752"	"Swamp Forest of the Evergreen Forest Zone (EN)"	""	"Voorhoeve (1965)"	"21"	"https://doi.org/10.2307/1217558"	1964-12-31	"20200807165710"	"Voorhoeve, Alexander George"	"Swamp Forest of the Evergreen Forest Zone (EN)"	""	"Swamp Forest of the Evergreen Forest Zone (EN)"	"20200505074404"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"BS61-20191011-1125-78"	"bb-Heterotypic names"	"TF1.1"	"TF1.1 Tropical flooded forests and peat forests"	"BIO-TF1.1.2"	"TF1.1.2 Tropical-subtropical lowland swamp forests and woodlands"	134	"Tropical lowland perhumid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland swamp"	"Freshwater swamps"	73	""
"20200505104321"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"West African Swamp forest of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre et al. (2019)"	"40"	"https://doi.org/10.13140/RG.2.2.13242.93129"	2019-12-30	"BS61-20191008-1306-64d"	"Senterre, Bruno"	"West African Swamp forest of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"West African Swamp forest of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"20200505104321"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"BS61-20191008-1306-64d"	"aa-Active Valid"	"TF1.1"	"TF1.1 Tropical flooded forests and peat forests"	"BIO-TF1.1.4"	"TF1.1.4 Tropical-subtropical submontane forested wetland"	136	"Tropical submontane perhumid"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"Inland swamp"	"Freshwater swamps"	73	""
"20200505130451"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Mesic forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"43"	"https://doi.org/10.13140/RG.2.2.13242.93129"	2019-12-30	"BS61-20190924-0929-1"	"Senterre, Bruno"	"West African Mesic forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Mesic forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200505130451"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20190924-0929-1"	"aa-Active Valid"	"T1.1"	"T1.1 Tropical-subtropical lowland rainforests"	"BIO-T1.1.3"	"T1.1.3 Tropical-subtropical lowland seasonal humid rain forests"	3	"Tropical lowland humid"	"Inland (non-coastal) upland"	"Mesic"	"Mesic forest"	82	""
"20200505132813"	"Forêt dense guinéenne mésophile (FR)"	""	"Aussel (2018)"	"3112"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	2018-12-10	"Aussel-20181211-0930-3112"	"Aussel, Alexia"	""	"Forêt dense guinéenne mésophile (FR)"	"Forêt dense guinéenne mésophile (FR)"	"20200505130451"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20190924-0929-1"	"bb-Heterotypic names"	"T1.1"	"T1.1 Tropical-subtropical lowland rainforests"	"BIO-T1.1.3"	"T1.1.3 Tropical-subtropical lowland seasonal humid rain forests"	3	"Tropical lowland humid"	"Inland (non-coastal) upland"	"Mesic"	"Mesic forest"	82	""
"20200505132541"	"Forêt dense tropicale humide semi-sempervirente de basse altitude (<500m) (FR)"	""	"Aussel (2018)"	"31113"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	2018-12-10	"Aussel-20181211-0509-31113"	"Aussel, Alexia"	""	"Forêt dense tropicale humide semi-sempervirente de basse altitude (<500m) (FR)"	"Forêt dense tropicale humide semi-sempervirente de basse altitude (<500m) (FR)"	"20200505130451"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20190924-0929-1"	"bb-Heterotypic names"	"T1.1"	"T1.1 Tropical-subtropical lowland rainforests"	"BIO-T1.1.3"	"T1.1.3 Tropical-subtropical lowland seasonal humid rain forests"	3	"Tropical lowland humid"	"Inland (non-coastal) upland"	"Mesic"	"Mesic forest"	82	""
"20200505131343"	"Forêt mésophile de l'étage inférieur à Chrysophyllum perpulchrum et Triplochiton scleroxylon (FR)"	""	"Schnell (1952)"	"371"	"www.jstor.org/stable/20034533"	1951-12-31	"Schnell-19520101-0105-371"	"Schnell, Raymond"	""	"Forêt mésophile de l'étage inférieur à Chrysophyllum perpulchrum et Triplochiton scleroxylon (FR)"	"Forêt mésophile de l'étage inférieur à Chrysophyllum perpulchrum et Triplochiton scleroxylon (FR)"	"20200505130451"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20190924-0929-1"	"bb-Heterotypic names"	"T1.1"	"T1.1 Tropical-subtropical lowland rainforests"	"BIO-T1.1.3"	"T1.1.3 Tropical-subtropical lowland seasonal humid rain forests"	3	"Tropical lowland humid"	"Inland (non-coastal) upland"	"Mesic"	"Mesic forest"	82	""
"20200807153304"	"Moist Semi-deciduous Forest Zone (EN)"	""	"Voorhoeve (1965)"	"21"	"https://doi.org/10.2307/1217558"	1964-12-31	"20200807153608"	"Voorhoeve, Alexander George"	"Moist Semi-deciduous Forest Zone (EN)"	""	"Moist Semi-deciduous Forest Zone (EN)"	"20200505130451"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20190924-0929-1"	"bb-Heterotypic names"	"T1.1"	"T1.1 Tropical-subtropical lowland rainforests"	"BIO-T1.1.3"	"T1.1.3 Tropical-subtropical lowland seasonal humid rain forests"	3	"Tropical lowland humid"	"Inland (non-coastal) upland"	"Mesic"	"Mesic forest"	82	""
"20200505131748"	"Moist semi-deciduous forest (EN)"	"Forêt humide semi-caduque de basse terre (FR)"	"Golder (2013)"	"3"	""	2012-12-31	"Golder-20130101-1949-3"	"Golder"	"Moist semi-deciduous forest (EN)"	"Forêt humide semi-caduque de basse terre (FR)"	"Moist semi-deciduous forest (EN)"	"20200505130451"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20190924-0929-1"	"bb-Heterotypic names"	"T1.1"	"T1.1 Tropical-subtropical lowland rainforests"	"BIO-T1.1.3"	"T1.1.3 Tropical-subtropical lowland seasonal humid rain forests"	3	"Tropical lowland humid"	"Inland (non-coastal) upland"	"Mesic"	"Mesic forest"	82	""
"20200505132130"	"Moist semi-deciduous lowland forest (EN)"	""	"Astron (2019)"	"8"	""	2018-12-31	"Astron-20190101-1744-8"	"Astron"	"Moist semi-deciduous lowland forest (EN)"	""	"Moist semi-deciduous lowland forest (EN)"	"20200505130451"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20190924-0929-1"	"bb-Heterotypic names"	"T1.1"	"T1.1 Tropical-subtropical lowland rainforests"	"BIO-T1.1.3"	"T1.1.3 Tropical-subtropical lowland seasonal humid rain forests"	3	"Tropical lowland humid"	"Inland (non-coastal) upland"	"Mesic"	"Mesic forest"	82	""
"20200812160107"	"Semi-deciduous forest (EN)"	""	"Couch (2019)"	"49"	"ISBN 978-1-5272-4065-0"	2019-04-30	"20200812162153"	"Couch, Charlotte"	"Semi-deciduous forest (EN)"	""	"Semi-deciduous forest (EN)"	"20200505130451"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20190924-0929-1"	"bb-Heterotypic names"	"T1.1"	"T1.1 Tropical-subtropical lowland rainforests"	"BIO-T1.1.3"	"T1.1.3 Tropical-subtropical lowland seasonal humid rain forests"	3	"Tropical lowland humid"	"Inland (non-coastal) upland"	"Mesic"	"Mesic forest"	82	""
"20200812092751"	"Forêt dense humide de basse altitude (FR)"	""	""	""	""	2019-01-01	"20200812102802"	"Diabaté, Moussa"	""	"Forêt dense humide de basse altitude (FR)"	"Forêt dense humide de basse altitude (FR)"	"20200505130451"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20190924-0929-1"	"ca-Paratypic synonyms (p.p.)"	"T1.1"	"T1.1 Tropical-subtropical lowland rainforests"	"BIO-T1.1.3"	"T1.1.3 Tropical-subtropical lowland seasonal humid rain forests"	3	"Tropical lowland humid"	"Inland (non-coastal) upland"	"Mesic"	"Mesic forest"	82	""
"20200812091827"	"Forêt dense humide de moyenne altitude (forêt de flanc de montagne ou sub montagnarde) (FR)"	""	""	""	""	2019-01-01	"20200812103609"	"Diabaté, Moussa"	""	"Forêt dense humide de moyenne altitude (forêt de flanc de montagne ou sub montagnarde) (FR)"	"Forêt dense humide de moyenne altitude (forêt de flanc de montagne ou sub montagnarde) (FR)"	"20200505130451"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20190924-0929-1"	"ca-Paratypic synonyms (p.p.)"	"T1.1"	"T1.1 Tropical-subtropical lowland rainforests"	"BIO-T1.1.3"	"T1.1.3 Tropical-subtropical lowland seasonal humid rain forests"	3	"Tropical lowland humid"	"Inland (non-coastal) upland"	"Mesic"	"Mesic forest"	82	""
"20200812151131"	"West African Lowland Evergreen Forest (EN)"	""	""	""	""	2019-05-01	"20200812155122"	"Couch, Charlotte"	"West African Lowland Evergreen Forest (EN)"	""	"West African Lowland Evergreen Forest (EN)"	"20200505130451"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20190924-0929-1"	"ca-Paratypic synonyms (p.p.)"	"T1.1"	"T1.1 Tropical-subtropical lowland rainforests"	"BIO-T1.1.3"	"T1.1.3 Tropical-subtropical lowland seasonal humid rain forests"	3	"Tropical lowland humid"	"Inland (non-coastal) upland"	"Mesic"	"Mesic forest"	82	""
"20200812151131"	"West African Lowland Evergreen Forest (EN)"	""	""	""	""	2019-05-01	"20200812155613"	"Couch, Charlotte"	"West African Lowland Evergreen Forest (EN)"	""	"West African Lowland Evergreen Forest (EN)"	"20200505130451"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20190924-0929-1"	"ca-Paratypic synonyms (p.p.)"	"T1.1"	"T1.1 Tropical-subtropical lowland rainforests"	"BIO-T1.1.3"	"T1.1.3 Tropical-subtropical lowland seasonal humid rain forests"	3	"Tropical lowland humid"	"Inland (non-coastal) upland"	"Mesic"	"Mesic forest"	82	""
"20200505160431"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Mesic forest of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"49"	"https://doi.org/10.13140/RG.2.2.13242.93129"	2019-12-30	"BS61-20191002-0940-27"	"Senterre, Bruno"	"West African Mesic forest of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Mesic forest of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200505160431"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"BS61-20191002-0940-27"	"aa-Active Valid"	"T1.3"	"T1.3 Tropical-subtropical montane rainforests"	"BIO-T2.1.3"	"T2.1.3 Tropical-subtropical lower montane seasonal humid rain forests"	14	"Tropical lower montane humid"	"Inland (non-coastal) upland"	"Mesic"	"Mesic forest"	82	""
"20200505162051"	"Forêts denses guinéennes hautes de haute montagne (FR)"	""	"Aussel (2018)"	"31133"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	2018-12-10	"Aussel-20181211-2213-31133"	"Aussel, Alexia"	""	"Forêts denses guinéennes hautes de haute montagne (FR)"	"Forêts denses guinéennes hautes de haute montagne (FR)"	"20200505160431"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"BS61-20191002-0940-27"	"bb-Heterotypic names"	"T1.3"	"T1.3 Tropical-subtropical montane rainforests"	"BIO-T2.1.3"	"T2.1.3 Tropical-subtropical lower montane seasonal humid rain forests"	14	"Tropical lower montane humid"	"Inland (non-coastal) upland"	"Mesic"	"Mesic forest"	82	""
"20200505073922"	"Gallery forest (EN)"	""	"Astron (2019)"	"5"	""	2018-12-31	"Astron-20190101-0259-5"	"Astron"	"Gallery forest (EN)"	""	"Gallery forest (EN)"	"20200505160431"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"BS61-20191002-0940-27"	"bb-Heterotypic names"	"T1.3"	"T1.3 Tropical-subtropical montane rainforests"	"BIO-T2.1.3"	"T2.1.3 Tropical-subtropical lower montane seasonal humid rain forests"	14	"Tropical lower montane humid"	"Inland (non-coastal) upland"	"Mesic"	"Mesic forest"	82	""
"20200505161636"	"High altitude gallery forest (EN)"	"Forêt galerie de haute altitude (FR)"	"Golder (2013)"	"9"	""	2012-12-31	"Golder-20130101-1919-9"	"Golder"	"High altitude gallery forest (EN)"	"Forêt galerie de haute altitude (FR)"	"High altitude gallery forest (EN)"	"20200505160431"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"BS61-20191002-0940-27"	"bb-Heterotypic names"	"T1.3"	"T1.3 Tropical-subtropical montane rainforests"	"BIO-T2.1.3"	"T2.1.3 Tropical-subtropical lower montane seasonal humid rain forests"	14	"Tropical lower montane humid"	"Inland (non-coastal) upland"	"Mesic"	"Mesic forest"	82	""
"20200505152705"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Mesic forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"47"	"https://doi.org/10.13140/RG.2.2.13242.93129"	2019-12-30	"BS61-20191005-1030-54"	"Senterre, Bruno"	"West African Mesic forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Mesic forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200505152705"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"BS61-20191005-1030-54"	"aa-Active Valid"	"T1.1"	"T1.1 Tropical-subtropical lowland rainforests"	"BIO-T1.1.4"	"T1.1.4 Tropical-subtropical submontane rain forests"	4	"Tropical submontane humid"	"Inland (non-coastal) upland"	"Mesic"	"Mesic forest"	82	""
"20200505153239"	"Forêt dense tropicale humide semi-sempervirente submontagnarde (>500m) (FR)"	""	"Aussel (2018)"	"31114"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	2018-12-10	"Aussel-20181211-1205-31114"	"Aussel, Alexia"	""	"Forêt dense tropicale humide semi-sempervirente submontagnarde (>500m) (FR)"	"Forêt dense tropicale humide semi-sempervirente submontagnarde (>500m) (FR)"	"20200505152705"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"BS61-20191005-1030-54"	"bb-Heterotypic names"	"T1.1"	"T1.1 Tropical-subtropical lowland rainforests"	"BIO-T1.1.4"	"T1.1.4 Tropical-subtropical submontane rain forests"	4	"Tropical submontane humid"	"Inland (non-coastal) upland"	"Mesic"	"Mesic forest"	82	""
